"STATION","NAME","DATE","PRCP"
"JA000047412","SAPPORO, JA","2002-03-25",
"JA000047412","SAPPORO, JA","2002-03-26",
"JA000047412","SAPPORO, JA","2002-03-27","0.11"
"JA000047412","SAPPORO, JA","2002-03-28","0.06"
"JA000047412","SAPPORO, JA","2002-03-29",
"JA000047412","SAPPORO, JA","2002-03-30","0.24"
"JA000047412","SAPPORO, JA","2002-03-31",
"JA000047412","SAPPORO, JA","2002-04-01",
"JA000047412","SAPPORO, JA","2002-04-02",
"JA000047412","SAPPORO, JA","2002-04-03","0.06"
"JA000047412","SAPPORO, JA","2002-04-04",
"JA000047412","SAPPORO, JA","2002-04-05",
"JA000047412","SAPPORO, JA","2002-04-06",
"JA000047412","SAPPORO, JA","2002-04-07",
"JA000047412","SAPPORO, JA","2002-04-08","0.06"
"JA000047412","SAPPORO, JA","2002-04-09",
"JA000047412","SAPPORO, JA","2002-04-10","0.06"
"JA000047412","SAPPORO, JA","2002-04-11",
"JA000047412","SAPPORO, JA","2002-04-12",
"JA000047412","SAPPORO, JA","2002-04-13",
"JA000047412","SAPPORO, JA","2002-04-14",
"JA000047412","SAPPORO, JA","2002-04-15",
"JA000047412","SAPPORO, JA","2002-04-16",
"JA000047412","SAPPORO, JA","2002-04-17","0.19"
"JA000047412","SAPPORO, JA","2002-04-18","0.10"
"JA000047412","SAPPORO, JA","2002-04-19",
"JA000047412","SAPPORO, JA","2002-04-20",
"JA000047412","SAPPORO, JA","2002-04-21",
"JA000047412","SAPPORO, JA","2002-04-22",
"JA000047412","SAPPORO, JA","2002-04-23",
"JA000047412","SAPPORO, JA","2002-04-24",
"JA000047412","SAPPORO, JA","2002-04-25","0.89"
"JA000047412","SAPPORO, JA","2002-04-26",
"JA000047412","SAPPORO, JA","2002-04-27",
"JA000047412","SAPPORO, JA","2002-04-28",
"JA000047412","SAPPORO, JA","2002-04-29",
"JA000047412","SAPPORO, JA","2002-04-30","0.05"
"JA000047412","SAPPORO, JA","2002-05-01",
"JA000047412","SAPPORO, JA","2002-05-02",
"JA000047412","SAPPORO, JA","2002-05-03",
"JA000047412","SAPPORO, JA","2002-05-04","0.05"
"JA000047412","SAPPORO, JA","2002-05-05",
"JA000047412","SAPPORO, JA","2002-05-06",
"JA000047412","SAPPORO, JA","2002-05-07",
"JA000047412","SAPPORO, JA","2002-05-08",
"JA000047412","SAPPORO, JA","2002-05-09",
"JA000047412","SAPPORO, JA","2002-05-10",
"JA000047412","SAPPORO, JA","2002-05-11",
"JA000047412","SAPPORO, JA","2002-05-12","0.06"
"JA000047412","SAPPORO, JA","2002-05-13",
"JA000047412","SAPPORO, JA","2002-05-14",
"JA000047412","SAPPORO, JA","2002-05-15",
"JA000047412","SAPPORO, JA","2002-05-16",
"JA000047412","SAPPORO, JA","2002-05-17",
"JA000047412","SAPPORO, JA","2002-05-18","0.07"
"JA000047412","SAPPORO, JA","2002-05-19","0.30"
"JA000047412","SAPPORO, JA","2002-05-20","0.18"
"JA000047412","SAPPORO, JA","2002-05-21","0.06"
"JA000047412","SAPPORO, JA","2002-05-22",
"JA000047412","SAPPORO, JA","2002-05-23",
"JA000047412","SAPPORO, JA","2002-05-24",
"JA000047412","SAPPORO, JA","2002-05-25",
"JA000047412","SAPPORO, JA","2002-05-26","0.11"
"JA000047412","SAPPORO, JA","2002-05-27",
"JA000047412","SAPPORO, JA","2002-05-28",
"JA000047412","SAPPORO, JA","2002-05-29",
"JA000047412","SAPPORO, JA","2002-05-30",
"JA000047412","SAPPORO, JA","2002-05-31","0.04"
"JA000047412","SAPPORO, JA","2002-06-01",
"JA000047412","SAPPORO, JA","2002-06-02","0.86"
"JA000047412","SAPPORO, JA","2002-06-03","0.36"
"JA000047412","SAPPORO, JA","2002-06-04","0.05"
"JA000047412","SAPPORO, JA","2002-06-05",
"JA000047412","SAPPORO, JA","2002-06-06",
"JA000047412","SAPPORO, JA","2002-06-07","0.06"
"JA000047412","SAPPORO, JA","2002-06-08",
"JA000047412","SAPPORO, JA","2002-06-09","0.06"
"JA000047412","SAPPORO, JA","2002-06-10",
"JA000047412","SAPPORO, JA","2002-06-11","0.01"
"JA000047412","SAPPORO, JA","2002-06-12","0.00"
"JA000047412","SAPPORO, JA","2002-06-13",
"JA000047412","SAPPORO, JA","2002-06-14",
"JA000047412","SAPPORO, JA","2002-06-15",
"JA000047412","SAPPORO, JA","2002-06-16",
"JA000047412","SAPPORO, JA","2002-06-17","0.05"
"JA000047412","SAPPORO, JA","2002-06-18",
"JA000047412","SAPPORO, JA","2002-06-19",
"JA000047412","SAPPORO, JA","2002-06-20",
"JA000047412","SAPPORO, JA","2002-06-21",
"JA000047412","SAPPORO, JA","2002-06-22","0.20"
"JA000047412","SAPPORO, JA","2002-06-23","0.27"
"JA000047412","SAPPORO, JA","2002-06-24",
"JA000047412","SAPPORO, JA","2002-06-25",
"JA000047412","SAPPORO, JA","2002-06-26",
"JA000047412","SAPPORO, JA","2002-06-27",
"JA000047412","SAPPORO, JA","2002-06-28",
"JA000047412","SAPPORO, JA","2002-06-29",
"JA000047412","SAPPORO, JA","2002-06-30",
"JA000047412","SAPPORO, JA","2002-07-01",
"JA000047412","SAPPORO, JA","2002-07-02",
"JA000047412","SAPPORO, JA","2002-07-03",
"JA000047412","SAPPORO, JA","2002-07-04",
"JA000047412","SAPPORO, JA","2002-07-05",
"JA000047412","SAPPORO, JA","2002-07-06",
"JA000047412","SAPPORO, JA","2002-07-07",
"JA000047412","SAPPORO, JA","2002-07-08","0.06"
"JA000047412","SAPPORO, JA","2002-07-09","0.00"
"JA000047412","SAPPORO, JA","2002-07-10",
"JA000047412","SAPPORO, JA","2002-07-11","0.17"
"JA000047412","SAPPORO, JA","2002-07-12","0.00"
"JA000047412","SAPPORO, JA","2002-07-13",
"JA000047412","SAPPORO, JA","2002-07-14","0.37"
"JA000047412","SAPPORO, JA","2002-07-15","0.34"
"JA000047412","SAPPORO, JA","2002-07-16","0.15"
"JA000047412","SAPPORO, JA","2002-07-17","0.20"
"JA000047412","SAPPORO, JA","2002-07-18",
"JA000047412","SAPPORO, JA","2002-07-19",
"JA000047412","SAPPORO, JA","2002-07-20","0.11"
"JA000047412","SAPPORO, JA","2002-07-21",
"JA000047412","SAPPORO, JA","2002-07-22","0.06"
"JA000047412","SAPPORO, JA","2002-07-23",
"JA000047412","SAPPORO, JA","2002-07-24","0.23"
"JA000047412","SAPPORO, JA","2002-07-25",
"JA000047412","SAPPORO, JA","2002-07-26",
"JA000047412","SAPPORO, JA","2002-07-27",
"JA000047412","SAPPORO, JA","2002-07-28",
"JA000047412","SAPPORO, JA","2002-07-29","0.04"
"JA000047412","SAPPORO, JA","2002-07-30","0.00"
"JA000047412","SAPPORO, JA","2002-07-31","0.06"
"JA000047412","SAPPORO, JA","2002-08-01","0.06"
"JA000047412","SAPPORO, JA","2002-08-02",
"JA000047412","SAPPORO, JA","2002-08-03",
"JA000047412","SAPPORO, JA","2002-08-04",
"JA000047412","SAPPORO, JA","2002-08-05",
"JA000047412","SAPPORO, JA","2002-08-06","0.19"
"JA000047412","SAPPORO, JA","2002-08-07","0.49"
"JA000047412","SAPPORO, JA","2002-08-08","0.39"
"JA000047412","SAPPORO, JA","2002-08-09","0.18"
"JA000047412","SAPPORO, JA","2002-08-10","0.18"
"JA000047412","SAPPORO, JA","2002-08-11",
"JA000047412","SAPPORO, JA","2002-08-12","0.28"
"JA000047412","SAPPORO, JA","2002-08-13","0.05"
"JA000047412","SAPPORO, JA","2002-08-14",
"JA000047412","SAPPORO, JA","2002-08-15",
"JA000047412","SAPPORO, JA","2002-08-16",
"JA000047412","SAPPORO, JA","2002-08-17",
"JA000047412","SAPPORO, JA","2002-08-18",
"JA000047412","SAPPORO, JA","2002-08-19","0.07"
"JA000047412","SAPPORO, JA","2002-08-20","1.18"
"JA000047412","SAPPORO, JA","2002-08-21",
"JA000047412","SAPPORO, JA","2002-08-22",
"JA000047412","SAPPORO, JA","2002-08-23",
"JA000047412","SAPPORO, JA","2002-08-24","0.10"
"JA000047412","SAPPORO, JA","2002-08-25",
"JA000047412","SAPPORO, JA","2002-08-26",
"JA000047412","SAPPORO, JA","2002-08-27",
"JA000047412","SAPPORO, JA","2002-08-28",
"JA000047412","SAPPORO, JA","2002-08-29","0.11"
"JA000047412","SAPPORO, JA","2002-08-30",
"JA000047412","SAPPORO, JA","2002-08-31",
"JA000047412","SAPPORO, JA","2002-09-01",
"JA000047412","SAPPORO, JA","2002-09-02",
"JA000047412","SAPPORO, JA","2002-09-03",
"JA000047412","SAPPORO, JA","2002-09-04",
"JA000047412","SAPPORO, JA","2002-09-05",
"JA000047412","SAPPORO, JA","2002-09-06","0.16"
"JA000047412","SAPPORO, JA","2002-09-07",
"JA000047412","SAPPORO, JA","2002-09-08",
"JA000047412","SAPPORO, JA","2002-09-09",
"JA000047412","SAPPORO, JA","2002-09-10",
"JA000047412","SAPPORO, JA","2002-09-11",
"JA000047412","SAPPORO, JA","2002-09-12","0.00"
"JA000047412","SAPPORO, JA","2002-09-13",
"JA000047412","SAPPORO, JA","2002-09-14",
"JA000047412","SAPPORO, JA","2002-09-15",
"JA000047412","SAPPORO, JA","2002-09-16",
"JA000047412","SAPPORO, JA","2002-09-17","0.28"
"JA000047412","SAPPORO, JA","2002-09-18","0.16"
"JA000047412","SAPPORO, JA","2002-09-19",
"JA000047412","SAPPORO, JA","2002-09-20","0.00"
"JA000047412","SAPPORO, JA","2002-09-21",
"JA000047412","SAPPORO, JA","2002-09-22",
"JA000047412","SAPPORO, JA","2002-09-23",
"JA000047412","SAPPORO, JA","2002-09-24","0.02"
"JA000047412","SAPPORO, JA","2002-09-25",
"JA000047412","SAPPORO, JA","2002-09-26",
"JA000047412","SAPPORO, JA","2002-09-27",
"JA000047412","SAPPORO, JA","2002-09-28",
"JA000047412","SAPPORO, JA","2002-09-29","1.24"
"JA000047412","SAPPORO, JA","2002-09-30",
"JA000047412","SAPPORO, JA","2002-10-01","0.47"
"JA000047412","SAPPORO, JA","2002-10-02","1.97"
"JA000047412","SAPPORO, JA","2002-10-03",
"JA000047412","SAPPORO, JA","2002-10-04","0.02"
"JA000047412","SAPPORO, JA","2002-10-05",
"JA000047412","SAPPORO, JA","2002-10-06","0.47"
"JA000047412","SAPPORO, JA","2002-10-07",
"JA000047412","SAPPORO, JA","2002-10-08","0.12"
"JA000047412","SAPPORO, JA","2002-10-09",
"JA000047412","SAPPORO, JA","2002-10-10","0.14"
"JA000047412","SAPPORO, JA","2002-10-11",
"JA000047412","SAPPORO, JA","2002-10-12",
"JA000047412","SAPPORO, JA","2002-10-13",
"JA000047412","SAPPORO, JA","2002-10-14",
"JA000047412","SAPPORO, JA","2002-10-15",
"JA000047412","SAPPORO, JA","2002-10-16",
"JA000047412","SAPPORO, JA","2002-10-17",
"JA000047412","SAPPORO, JA","2002-10-18",
"JA000047412","SAPPORO, JA","2002-10-19","0.02"
"JA000047412","SAPPORO, JA","2002-10-20",
"JA000047412","SAPPORO, JA","2002-10-21",
"JA000047412","SAPPORO, JA","2002-10-22","0.24"
"JA000047412","SAPPORO, JA","2002-10-23","0.00"
"JA000047412","SAPPORO, JA","2002-10-24","0.00"
"JA000047412","SAPPORO, JA","2002-10-25",
"JA000047412","SAPPORO, JA","2002-10-26",
"JA000047412","SAPPORO, JA","2002-10-27","0.51"
"JA000047412","SAPPORO, JA","2002-10-28","0.00"
"JA000047412","SAPPORO, JA","2002-10-29","0.51"
"JA000047412","SAPPORO, JA","2002-10-30","0.63"
"JA000047412","SAPPORO, JA","2002-10-31","0.00"
"JA000047412","SAPPORO, JA","2002-11-01","0.14"
"JA000047412","SAPPORO, JA","2002-11-02","0.24"
"JA000047412","SAPPORO, JA","2002-11-03","0.00"
"JA000047412","SAPPORO, JA","2002-11-04",
"JA000047412","SAPPORO, JA","2002-11-05","1.34"
"JA000047412","SAPPORO, JA","2002-11-06","0.47"
"JA000047412","SAPPORO, JA","2002-11-07",
"JA000047412","SAPPORO, JA","2002-11-08","0.06"
"JA000047412","SAPPORO, JA","2002-11-09","0.51"
"JA000047412","SAPPORO, JA","2002-11-10","0.12"
"JA000047412","SAPPORO, JA","2002-11-11","0.04"
"JA000047412","SAPPORO, JA","2002-11-12","0.59"
"JA000047412","SAPPORO, JA","2002-11-13","0.04"
"JA000047412","SAPPORO, JA","2002-11-14","0.14"
"JA000047412","SAPPORO, JA","2002-11-15","0.10"
"JA000047412","SAPPORO, JA","2002-11-16",
"JA000047412","SAPPORO, JA","2002-11-17",
"JA000047412","SAPPORO, JA","2002-11-18","0.16"
"JA000047412","SAPPORO, JA","2002-11-19","0.04"
"JA000047412","SAPPORO, JA","2002-11-20","0.00"
"JA000047412","SAPPORO, JA","2002-11-21","0.24"
"JA000047412","SAPPORO, JA","2002-11-22",
"JA000047412","SAPPORO, JA","2002-11-23",
"JA000047412","SAPPORO, JA","2002-11-24",
"JA000047412","SAPPORO, JA","2002-11-25","0.10"
"JA000047412","SAPPORO, JA","2002-11-26","1.54"
"JA000047412","SAPPORO, JA","2002-11-27","0.02"
"JA000047412","SAPPORO, JA","2002-11-28","0.67"
"JA000047412","SAPPORO, JA","2002-11-29","0.04"
"JA000047412","SAPPORO, JA","2002-11-30",
"JA000047412","SAPPORO, JA","2002-12-01",
"JA000047412","SAPPORO, JA","2002-12-02","0.02"
"JA000047412","SAPPORO, JA","2002-12-03",
"JA000047412","SAPPORO, JA","2002-12-04",
"JA000047412","SAPPORO, JA","2002-12-05",
"JA000047412","SAPPORO, JA","2002-12-06","0.00"
"JA000047412","SAPPORO, JA","2002-12-07","0.02"
"JA000047412","SAPPORO, JA","2002-12-08",
"JA000047412","SAPPORO, JA","2002-12-09",
"JA000047412","SAPPORO, JA","2002-12-10",
"JA000047412","SAPPORO, JA","2002-12-11","0.00"
"JA000047412","SAPPORO, JA","2002-12-12","0.04"
"JA000047412","SAPPORO, JA","2002-12-13","0.43"
"JA000047412","SAPPORO, JA","2002-12-14","0.00"
"JA000047412","SAPPORO, JA","2002-12-15","0.04"
"JA000047412","SAPPORO, JA","2002-12-16","0.02"
"JA000047412","SAPPORO, JA","2002-12-17","0.77"
"JA000047412","SAPPORO, JA","2002-12-18","0.08"
"JA000047412","SAPPORO, JA","2002-12-19","0.04"
"JA000047412","SAPPORO, JA","2002-12-20","0.00"
"JA000047412","SAPPORO, JA","2002-12-21","0.00"
"JA000047412","SAPPORO, JA","2002-12-22","0.00"
"JA000047412","SAPPORO, JA","2002-12-23","0.02"
"JA000047412","SAPPORO, JA","2002-12-24",
"JA000047412","SAPPORO, JA","2002-12-25",
"JA000047412","SAPPORO, JA","2002-12-26","0.20"
"JA000047412","SAPPORO, JA","2002-12-27","0.86"
"JA000047412","SAPPORO, JA","2002-12-28","0.16"
"JA000047412","SAPPORO, JA","2002-12-29","0.04"
"JA000047412","SAPPORO, JA","2002-12-30","0.00"
"JA000047412","SAPPORO, JA","2002-12-31",
"JA000047412","SAPPORO, JA","2003-01-01",
"JA000047412","SAPPORO, JA","2003-01-02",
"JA000047412","SAPPORO, JA","2003-01-03","0.16"
"JA000047412","SAPPORO, JA","2003-01-04",
"JA000047412","SAPPORO, JA","2003-01-05","0.10"
"JA000047412","SAPPORO, JA","2003-01-06","0.12"
"JA000047412","SAPPORO, JA","2003-01-07","0.00"
"JA000047412","SAPPORO, JA","2003-01-08",
"JA000047412","SAPPORO, JA","2003-01-09","0.02"
"JA000047412","SAPPORO, JA","2003-01-10","0.00"
"JA000047412","SAPPORO, JA","2003-01-11",
"JA000047412","SAPPORO, JA","2003-01-12",
"JA000047412","SAPPORO, JA","2003-01-13","0.06"
"JA000047412","SAPPORO, JA","2003-01-14","0.32"
"JA000047412","SAPPORO, JA","2003-01-15","0.00"
"JA000047412","SAPPORO, JA","2003-01-16","0.12"
"JA000047412","SAPPORO, JA","2003-01-17","0.28"
"JA000047412","SAPPORO, JA","2003-01-18","0.02"
"JA000047412","SAPPORO, JA","2003-01-19","0.16"
"JA000047412","SAPPORO, JA","2003-01-20",
"JA000047412","SAPPORO, JA","2003-01-21","0.08"
"JA000047412","SAPPORO, JA","2003-01-22","0.08"
"JA000047412","SAPPORO, JA","2003-01-23",
"JA000047412","SAPPORO, JA","2003-01-24",
"JA000047412","SAPPORO, JA","2003-01-25","0.26"
"JA000047412","SAPPORO, JA","2003-01-26","0.06"
"JA000047412","SAPPORO, JA","2003-01-27","0.22"
"JA000047412","SAPPORO, JA","2003-01-28","0.83"
"JA000047412","SAPPORO, JA","2003-01-29","0.00"
"JA000047412","SAPPORO, JA","2003-01-30","0.10"
"JA000047412","SAPPORO, JA","2003-01-31","0.41"
"JA000047412","SAPPORO, JA","2003-02-01","0.24"
"JA000047412","SAPPORO, JA","2003-02-02","0.20"
"JA000047412","SAPPORO, JA","2003-02-03",
"JA000047412","SAPPORO, JA","2003-02-04","0.14"
"JA000047412","SAPPORO, JA","2003-02-05","0.04"
"JA000047412","SAPPORO, JA","2003-02-06",
"JA000047412","SAPPORO, JA","2003-02-07","0.00"
"JA000047412","SAPPORO, JA","2003-02-08",
"JA000047412","SAPPORO, JA","2003-02-09","0.00"
"JA000047412","SAPPORO, JA","2003-02-10",
"JA000047412","SAPPORO, JA","2003-02-11",
"JA000047412","SAPPORO, JA","2003-02-12","0.02"
"JA000047412","SAPPORO, JA","2003-02-13","0.12"
"JA000047412","SAPPORO, JA","2003-02-14","0.10"
"JA000047412","SAPPORO, JA","2003-02-15",
"JA000047412","SAPPORO, JA","2003-02-16","0.08"
"JA000047412","SAPPORO, JA","2003-02-17",
"JA000047412","SAPPORO, JA","2003-02-18","0.20"
"JA000047412","SAPPORO, JA","2003-02-19","0.02"
"JA000047412","SAPPORO, JA","2003-02-20","0.18"
"JA000047412","SAPPORO, JA","2003-02-21",
"JA000047412","SAPPORO, JA","2003-02-22","0.28"
"JA000047412","SAPPORO, JA","2003-02-23",
"JA000047412","SAPPORO, JA","2003-02-24",
"JA000047412","SAPPORO, JA","2003-02-25","0.02"
"JA000047412","SAPPORO, JA","2003-02-26","0.40"
"JA000047412","SAPPORO, JA","2003-02-27","0.20"
"JA000047412","SAPPORO, JA","2003-02-28",
"JA000047412","SAPPORO, JA","2003-03-01",
"JA000047412","SAPPORO, JA","2003-03-02",
"JA000047412","SAPPORO, JA","2003-03-03","0.18"
"JA000047412","SAPPORO, JA","2003-03-04","0.39"
"JA000047412","SAPPORO, JA","2003-03-05","0.12"
"JA000047412","SAPPORO, JA","2003-03-06",
"JA000047412","SAPPORO, JA","2003-03-07",
"JA000047412","SAPPORO, JA","2003-03-08",
"JA000047412","SAPPORO, JA","2003-03-09",
"JA000047412","SAPPORO, JA","2003-03-10",
"JA000047412","SAPPORO, JA","2003-03-11",
"JA000047412","SAPPORO, JA","2003-03-12","0.00"
"JA000047412","SAPPORO, JA","2003-03-13","0.44"
"JA000047412","SAPPORO, JA","2003-03-14",
"JA000047412","SAPPORO, JA","2003-03-15",
"JA000047412","SAPPORO, JA","2003-03-16","0.02"
"JA000047412","SAPPORO, JA","2003-03-17","0.00"
"JA000047412","SAPPORO, JA","2003-03-18",
"JA000047412","SAPPORO, JA","2003-03-19",
"JA000047412","SAPPORO, JA","2003-03-20","0.14"
"JA000047412","SAPPORO, JA","2003-03-21","0.14"
"JA000047412","SAPPORO, JA","2003-03-22",
"JA000047412","SAPPORO, JA","2003-03-23",
"JA000047412","SAPPORO, JA","2003-03-24",
"JA000047412","SAPPORO, JA","2003-03-25",
"JA000047412","SAPPORO, JA","2003-03-26",
"JA000047412","SAPPORO, JA","2003-03-27","0.08"
"JA000047412","SAPPORO, JA","2003-03-28","0.16"
"JA000047412","SAPPORO, JA","2003-03-29","0.35"
"JA000047412","SAPPORO, JA","2003-03-30","0.39"
"JA000047412","SAPPORO, JA","2003-03-31",
"JA000047412","SAPPORO, JA","2003-04-01",
"JA000047412","SAPPORO, JA","2003-04-02",
"JA000047412","SAPPORO, JA","2003-04-03",
"JA000047412","SAPPORO, JA","2003-04-04",
"JA000047412","SAPPORO, JA","2003-04-05",
"JA000047412","SAPPORO, JA","2003-04-06",
"JA000047412","SAPPORO, JA","2003-04-07",
"JA000047412","SAPPORO, JA","2003-04-08","0.08"
"JA000047412","SAPPORO, JA","2003-04-09","0.22"
"JA000047412","SAPPORO, JA","2003-04-10",
"JA000047412","SAPPORO, JA","2003-04-11",
"JA000047412","SAPPORO, JA","2003-04-12","0.00"
"JA000047412","SAPPORO, JA","2003-04-13","0.28"
"JA000047412","SAPPORO, JA","2003-04-14","0.02"
"JA000047412","SAPPORO, JA","2003-04-15",
"JA000047412","SAPPORO, JA","2003-04-16",
"JA000047412","SAPPORO, JA","2003-04-17",
"JA000047412","SAPPORO, JA","2003-04-18",
"JA000047412","SAPPORO, JA","2003-04-19","0.40"
"JA000047412","SAPPORO, JA","2003-04-20",
"JA000047412","SAPPORO, JA","2003-04-21","0.75"
"JA000047412","SAPPORO, JA","2003-04-22",
"JA000047412","SAPPORO, JA","2003-04-23",
"JA000047412","SAPPORO, JA","2003-04-24",
"JA000047412","SAPPORO, JA","2003-04-25",
"JA000047412","SAPPORO, JA","2003-04-26","0.32"
"JA000047412","SAPPORO, JA","2003-04-27",
"JA000047412","SAPPORO, JA","2003-04-28",
"JA000047412","SAPPORO, JA","2003-04-29","0.00"
"JA000047412","SAPPORO, JA","2003-04-30","0.39"
"JA000047412","SAPPORO, JA","2003-05-01",
"JA000047412","SAPPORO, JA","2003-05-02",
"JA000047412","SAPPORO, JA","2003-05-03",
"JA000047412","SAPPORO, JA","2003-05-04",
"JA000047412","SAPPORO, JA","2003-05-05",
"JA000047412","SAPPORO, JA","2003-05-06",
"JA000047412","SAPPORO, JA","2003-05-07","0.04"
"JA000047412","SAPPORO, JA","2003-05-08",
"JA000047412","SAPPORO, JA","2003-05-09",
"JA000047412","SAPPORO, JA","2003-05-10",
"JA000047412","SAPPORO, JA","2003-05-11",
"JA000047412","SAPPORO, JA","2003-05-12",
"JA000047412","SAPPORO, JA","2003-05-13",
"JA000047412","SAPPORO, JA","2003-05-14","0.10"
"JA000047412","SAPPORO, JA","2003-05-15",
"JA000047412","SAPPORO, JA","2003-05-16",
"JA000047412","SAPPORO, JA","2003-05-17",
"JA000047412","SAPPORO, JA","2003-05-18",
"JA000047412","SAPPORO, JA","2003-05-19",
"JA000047412","SAPPORO, JA","2003-05-20",
"JA000047412","SAPPORO, JA","2003-05-21",
"JA000047412","SAPPORO, JA","2003-05-22",
"JA000047412","SAPPORO, JA","2003-05-23",
"JA000047412","SAPPORO, JA","2003-05-24",
"JA000047412","SAPPORO, JA","2003-05-25",
"JA000047412","SAPPORO, JA","2003-05-26",
"JA000047412","SAPPORO, JA","2003-05-27","0.04"
"JA000047412","SAPPORO, JA","2003-05-28",
"JA000047412","SAPPORO, JA","2003-05-29",
"JA000047412","SAPPORO, JA","2003-05-30",
"JA000047412","SAPPORO, JA","2003-05-31",
"JA000047412","SAPPORO, JA","2003-06-01","1.02"
"JA000047412","SAPPORO, JA","2003-06-02","0.02"
"JA000047412","SAPPORO, JA","2003-06-03",
"JA000047412","SAPPORO, JA","2003-06-04","0.00"
"JA000047412","SAPPORO, JA","2003-06-05",
"JA000047412","SAPPORO, JA","2003-06-06",
"JA000047412","SAPPORO, JA","2003-06-07",
"JA000047412","SAPPORO, JA","2003-06-08",
"JA000047412","SAPPORO, JA","2003-06-09",
"JA000047412","SAPPORO, JA","2003-06-10",
"JA000047412","SAPPORO, JA","2003-06-11",
"JA000047412","SAPPORO, JA","2003-06-12",
"JA000047412","SAPPORO, JA","2003-06-13","0.10"
"JA000047412","SAPPORO, JA","2003-06-14","0.59"
"JA000047412","SAPPORO, JA","2003-06-15",
"JA000047412","SAPPORO, JA","2003-06-16",
"JA000047412","SAPPORO, JA","2003-06-17",
"JA000047412","SAPPORO, JA","2003-06-18",
"JA000047412","SAPPORO, JA","2003-06-19",
"JA000047412","SAPPORO, JA","2003-06-20",
"JA000047412","SAPPORO, JA","2003-06-21",
"JA000047412","SAPPORO, JA","2003-06-22",
"JA000047412","SAPPORO, JA","2003-06-23",
"JA000047412","SAPPORO, JA","2003-06-24",
"JA000047412","SAPPORO, JA","2003-06-25",
"JA000047412","SAPPORO, JA","2003-06-26","0.00"
"JA000047412","SAPPORO, JA","2003-06-27","0.08"
"JA000047412","SAPPORO, JA","2003-06-28",
"JA000047412","SAPPORO, JA","2003-06-29","0.16"
"JA000047412","SAPPORO, JA","2003-06-30","0.28"
"JA000047412","SAPPORO, JA","2003-07-01",
"JA000047412","SAPPORO, JA","2003-07-02",
"JA000047412","SAPPORO, JA","2003-07-03",
"JA000047412","SAPPORO, JA","2003-07-04",
"JA000047412","SAPPORO, JA","2003-07-05",
"JA000047412","SAPPORO, JA","2003-07-06",
"JA000047412","SAPPORO, JA","2003-07-07",
"JA000047412","SAPPORO, JA","2003-07-08",
"JA000047412","SAPPORO, JA","2003-07-09",
"JA000047412","SAPPORO, JA","2003-07-10","0.51"
"JA000047412","SAPPORO, JA","2003-07-11","0.16"
"JA000047412","SAPPORO, JA","2003-07-12",
"JA000047412","SAPPORO, JA","2003-07-13","0.00"
"JA000047412","SAPPORO, JA","2003-07-14",
"JA000047412","SAPPORO, JA","2003-07-15","0.00"
"JA000047412","SAPPORO, JA","2003-07-16",
"JA000047412","SAPPORO, JA","2003-07-17",
"JA000047412","SAPPORO, JA","2003-07-18",
"JA000047412","SAPPORO, JA","2003-07-19",
"JA000047412","SAPPORO, JA","2003-07-20",
"JA000047412","SAPPORO, JA","2003-07-21","0.00"
"JA000047412","SAPPORO, JA","2003-07-22",
"JA000047412","SAPPORO, JA","2003-07-23",
"JA000047412","SAPPORO, JA","2003-07-24",
"JA000047412","SAPPORO, JA","2003-07-25",
"JA000047412","SAPPORO, JA","2003-07-26",
"JA000047412","SAPPORO, JA","2003-07-27","0.00"
"JA000047412","SAPPORO, JA","2003-07-28",
"JA000047412","SAPPORO, JA","2003-07-29",
"JA000047412","SAPPORO, JA","2003-07-30","0.51"
"JA000047412","SAPPORO, JA","2003-07-31",
"JA000047412","SAPPORO, JA","2003-08-01",
"JA000047412","SAPPORO, JA","2003-08-02","0.00"
"JA000047412","SAPPORO, JA","2003-08-03","0.48"
"JA000047412","SAPPORO, JA","2003-08-04",
"JA000047412","SAPPORO, JA","2003-08-05",
"JA000047412","SAPPORO, JA","2003-08-06",
"JA000047412","SAPPORO, JA","2003-08-07",
"JA000047412","SAPPORO, JA","2003-08-08","0.55"
"JA000047412","SAPPORO, JA","2003-08-09","1.73"
"JA000047412","SAPPORO, JA","2003-08-10",
"JA000047412","SAPPORO, JA","2003-08-11","0.02"
"JA000047412","SAPPORO, JA","2003-08-12","0.24"
"JA000047412","SAPPORO, JA","2003-08-13",
"JA000047412","SAPPORO, JA","2003-08-14",
"JA000047412","SAPPORO, JA","2003-08-15",
"JA000047412","SAPPORO, JA","2003-08-16","0.00"
"JA000047412","SAPPORO, JA","2003-08-17",
"JA000047412","SAPPORO, JA","2003-08-18",
"JA000047412","SAPPORO, JA","2003-08-19",
"JA000047412","SAPPORO, JA","2003-08-20",
"JA000047412","SAPPORO, JA","2003-08-21",
"JA000047412","SAPPORO, JA","2003-08-22",
"JA000047412","SAPPORO, JA","2003-08-23","0.16"
"JA000047412","SAPPORO, JA","2003-08-24","0.00"
"JA000047412","SAPPORO, JA","2003-08-25",
"JA000047412","SAPPORO, JA","2003-08-26",
"JA000047412","SAPPORO, JA","2003-08-27",
"JA000047412","SAPPORO, JA","2003-08-28",
"JA000047412","SAPPORO, JA","2003-08-29","0.08"
"JA000047412","SAPPORO, JA","2003-08-30",
"JA000047412","SAPPORO, JA","2003-08-31",
