Date,KOR,CHN,JPY,USA,KOR_Seasonal_Adjusted_Trend,CHN_Seasonal_Adjusted_Trend,JPY_Seasonal_Adjusted_Trend,USA_Seasonal_Adjusted_Trend,KOR_Seasonal_Adjusted_Trend_Daily_Return,USA_Seasonal_Adjusted_Trend_Daily_Return,JPY_Seasonal_Adjusted_Trend_Daily_Return,CHN_Seasonal_Adjusted_Trend_Daily_Return
2016-11-12,1e-10,1e-10,0.16,1e-10,0.134402777815278,0.126388888905556,0.128611111123611,0.07350000005,-0.08118116212544069,0.016129032188382686,-0.11472275328542658,0.2517193946798366
2016-11-13,0.0633333333333333,1e-10,0.0166666666666666,1e-10,0.128619047660714,0.110138888905556,0.131250000016667,0.0583333333833333,-0.04303281709335738,-0.20634920620883324,0.020518358561724126,-0.12857142855447368
2016-11-14,0.222,0.03,0.108333333333333,1e-10,0.124293650839484,0.0984722222388889,0.152777777794444,0.04975000005,-0.03362951988759877,-0.14714285701673413,0.1640211640003295,-0.10592686000919482
2016-11-15,1e-10,0.14,0.21,0.362,0.108876984176984,0.10270833335,0.145694444465278,0.0568333333833333,-0.12403422506600492,0.14237855932089194,-0.04636363633130158,0.04301833567678082
2016-11-16,1e-10,0.05,0.0133333333333333,1e-10,0.103668650843651,0.114444444461111,0.137083333358333,0.0606666667125,-0.04783686260878284,0.06744868021925399,-0.05910390844722424,0.1142663961951147
2016-11-17,1e-10,0.59,1e-10,0.044,0.0972797619589285,0.126250000016667,0.115347222251389,0.0650000000375,-0.06162797367121109,0.07142857123724511,-0.1585612967998542,0.10315533979080649
2016-11-18,1e-10,0.04,1e-10,0.0279999999999999,0.117349206403373,0.127222222234722,0.0943055555888889,0.0669166666958333,0.20630647156515258,0.029487179341961767,-0.18242022869559593,0.007700770042983196
2016-11-19,0.182857142857143,0.045,0.45,0.05,0.140960317514484,0.131388888893056,0.0986805555888889,0.0674166666875,0.20120384137878888,0.007471979946930718,0.04639175256092187,0.03275109163434209
2016-11-20,1e-10,0.16,0.0933333333333333,0.172,0.148654761963095,0.151388888888889,0.0960416667041666,0.0687500000125,0.054585890442679696,0.019777502960513837,-0.0267417311239726,0.1522198731135629
2016-11-21,0.35,0.0466666666666666,1e-10,0.04,0.166210317514484,0.163472222226389,0.0975000000416667,0.055166666675,0.11809615325842948,-0.19757575760044077,0.015184381816198078,0.0798165137889908
2016-11-22,0.275,0.396666666666667,0.05,0.064,0.176765873061706,0.155555555568056,0.121250000041667,0.0500833333375,0.06350722208506787,-0.09214501516734974,0.24358974348564844,-0.04842820725449837
2016-11-23,1e-10,0.0033333333333333,1e-10,0.04,0.18093253972004,0.128888888909722,0.139305555593056,0.0761666666666667,0.023571669045412857,0.5207986687586696,0.14891179831079815,-0.17142857136122835
2016-11-24,0.63,0.05,0.22,0.006,0.188432539711706,0.102638888918056,0.140416666695833,0.0975833333333333,0.04145191353236344,0.28118161925601637,0.007976071722672895,-0.20366379300586845
2016-11-25,1e-10,0.05,0.0616666666666666,0.006,0.189646825421825,0.0990972222597222,0.127291666691667,0.101,0.006444140231707474,0.03501280956447528,-0.0934718100992743,-0.034506089218886316
2016-11-26,0.47,0.46,1e-10,0.026,0.184194444469444,0.0905555556013889,0.110555555580556,0.0925833333333333,-0.028750183085076486,-0.08333333333333381,-0.13147845060156327,-0.08619481417901487
2016-11-27,0.173333333333333,1e-10,0.353333333333333,0.01,0.169611111140278,0.0819444444986111,0.108472222243056,0.08725,-0.07917357861238439,-0.05760576057605726,-0.018844221138954786,-0.09509202439972364
2016-11-28,0.08,1e-10,0.44,0.23,0.143569444481944,0.0636805556138889,0.107222222238889,0.0905833333333333,-0.1535375040188025,0.03820439350525273,-0.011523687616227685,-0.22288135573402734
2016-11-29,0.02,1e-10,0.0066666666666666,0.44,0.133673611148611,0.0472222222847222,0.113402777790278,0.0936666666666667,-0.06892715486252055,0.034038638454462644,0.057642486998813025,-0.2584514718897505
2016-11-30,0.16,1e-10,0.02,0.146,0.112902777811111,0.0450000000708333,0.115208333341667,0.0979166666666667,-0.15538469529642718,0.04537366548042687,0.015921616617964096,-0.04705882329065758
2016-12-01,0.052,1e-10,0.115,0.014,0.0908472222513889,0.0408333334125,0.108888888897222,0.101583333333333,-0.19534998152677485,0.03744680851063453,-0.05485232067114254,-0.09259259226165917
2016-12-02,1e-10,1e-10,0.0266666666666666,0.006,0.0718541666916666,0.0195833334208333,0.109166666670833,0.101250000004167,-0.20906589204417791,-0.003281378137811264,0.002551020369701673,-0.5204081620522707
2016-12-03,1e-10,1e-10,0.0166666666666666,0.078,0.0550138889138889,0.0004166667583333,0.0955555555555555,0.0997500000125,-0.2343674494207275,-0.014814814731903825,-0.12468193387564608,-0.9787233996695354
2016-12-04,1e-10,0.005,0.0033333333333333,0.106,0.0573611111361111,0.0004166667583333,0.0738888888888888,0.0905000000166667,0.042665993416611814,-0.09273182952054282,-0.22674418604651214,0.0
2016-12-05,0.0375,1e-10,0.195,0.072,0.0610277778027778,0.0004166667583333,0.0721527777777777,0.0667500000166667,0.06392251813194716,-0.2624309391781895,-0.02349624060150357,0.0
2016-12-06,0.094,1e-10,0.0683333333333333,0.076,0.0581111111402778,0.0112500000875,0.0802083333333333,0.0499166666833333,-0.04779244415429529,-0.25218476897573505,0.11164581328200263,25.99999427000342
2016-12-07,0.0066666666666666,1e-10,0.0616666666666666,0.024,0.0509444444777778,0.0220833334166667,0.0820833333333333,0.0474166666875,-0.12332695971343532,-0.050083472353894765,0.023376623376623495,0.9629629551028838
2016-12-08,0.0075,1e-10,0.0066666666666666,1e-10,0.0613611111402778,0.0220833334166667,0.120694444444444,0.0465833333625,0.20447110120209078,-0.01757469225941355,0.47038917089678023,0.0
2016-12-09,0.231666666666667,1e-10,0.02,1e-10,0.0824861111319444,0.0220833334166667,0.168333333333333,0.0466666667,0.3442734265905434,0.0017889088539781994,0.3947065592635237,0.0
2016-12-10,0.078,1e-10,0.253333333333333,0.018,0.0978611111236111,0.0218750000875,0.181875,0.0575833333666667,0.1863950158478549,0.23392857126148026,0.08044554455445763,-0.009433962039873456
2016-12-11,0.11,1e-10,0.151666666666667,0.0819999999999999,0.101465277790278,0.0216666667583333,0.178541666666667,0.0730833333666667,0.03682940675090429,0.26917510838253245,-0.018327605956470205,-0.00952380929523955
2016-12-12,1e-10,0.26,0.0683333333333333,0.1,0.0959861111319444,0.0216666667583333,0.1677083333375,0.0751666667,-0.05400041056073068,0.028506271366701252,-0.06067677943990846,0.0
2016-12-13,0.04,1e-10,0.111666666666667,1e-10,0.0969702381202381,0.0304166667541667,0.162291666679167,0.0713333333708333,0.01025280612672086,-0.05099778262705246,-0.03229813659546876,0.40384615194527007
2016-12-14,0.262,1e-10,0.956666666666667,1e-10,0.10215376986627,0.0808333334125,0.159444444465278,0.070333333375,0.053454872819891364,-0.014018691523003612,-0.01754385959642435,1.6575342415331176
2016-12-15,0.245,1e-10,0.23,0.086,0.0997281746281746,0.1272916667375,0.158611111136111,0.0745000000375,-0.023744549430439688,0.059241706066800015,-0.0052264808094236725,0.5747422673752525
2016-12-16,0.124,1e-10,0.115,0.36,0.148121693146693,0.132916666729167,0.147500000029167,0.0801666667,0.48525422929827244,0.07606263972681404,-0.07005253936723954,0.04418985261043695
2016-12-17,1e-10,1e-10,0.0033333333333333,0.19,0.212817294998545,0.133750000058333,0.172152777811111,0.0905833333666667,0.4367733076598066,0.12993762988360213,0.16713747645470578,0.0062695924421880544
2016-12-18,1e-10,1e-10,1e-10,0.008,0.227313822772156,0.127083333391667,0.211111111144444,0.100500000033333,0.06811724476485859,0.10947562093487151,0.2263009277496455,-0.0498442367383809
2016-12-19,0.124285714285714,0.21,1e-10,1e-10,0.226549933883267,0.141250000054167,0.210208333370833,0.1018333333625,-0.0033605034642115728,0.01326699829576894,-0.004276315769061179,0.11147540975210934
2016-12-20,0.0142857142857142,1.0,1e-10,1e-10,0.234105489442989,0.163333333379167,0.165694444490278,0.104333333354167,0.03335050878282364,0.02454991807807816,-0.21176081921560685,0.15634218277190381
2016-12-21,0.166666666666667,0.115,0.0066666666666666,0.1,0.248431878331878,0.164583333375,0.139166666716667,0.1029166666875,0.061196296263603234,-0.013578274757675146,-0.16010058668664362,0.007653061196829958
2016-12-22,1.30444444444444,0.02,1e-10,0.054,0.248452711665212,0.164583333375,0.155763888938889,0.0843333333625,8.385933992816064e-05,-0.18056680150190962,0.119261477003058,0.0
2016-12-23,0.43625,1e-10,0.996666666666667,0.296,0.244738425946759,0.164583333375,0.159027777827778,0.0646666667,-0.014949668665552585,-0.23320158089760812,0.020954079351277022,0.0
2016-12-24,0.0216666666666666,0.1,0.158333333333333,0.124,0.24627414022414,0.164583333375,0.159722222268056,0.0630000000333333,0.006274920954648433,-0.025773195863004084,0.004366812199501746,0.0
2016-12-25,1e-10,0.5,1e-10,0.008,0.241262235462235,0.155833333379167,0.1612500000375,0.0666666666958333,-0.020350917710416305,0.058201058104126346,0.009565217336382936,-0.05316455692324751
2016-12-26,0.483333333333333,0.03,1e-10,0.052,0.235488425946759,0.105416666720833,0.162083333366667,0.0677500000208333,-0.02393167544192698,0.016249999867890663,0.005167958629291203,-0.32352941161607784
2016-12-27,0.3675,1e-10,0.55,1e-10,0.228532076744577,0.0589583333958333,0.161805555593056,0.0682500000166667,-0.02954008959979515,0.007380073736968917,-0.0017137960322088919,-0.4407114621450875
2016-12-28,0.002,1e-10,0.193333333333333,1e-10,0.16798578044828,0.0533333334041667,0.161805555593056,0.0710000000166667,-0.2649356587432917,0.04029304028320069,0.0,-0.09540636018154702
2016-12-29,0.0328571428571428,1e-10,0.0033333333333333,0.078,0.0964568452630952,0.0662500000708333,0.121111111144444,0.0624166666833333,-0.42580351142998896,-0.12089201875096522,-0.2515021458902146,0.24218749967834352
2016-12-30,0.004,1e-10,0.0166666666666666,0.08,0.0833492063742063,0.0966666667333333,0.0750694444777778,0.0512500000166667,-0.13589122527423092,-0.17890520689481748,-0.3801605503540818,0.45911949630157056
2016-12-31,1e-10,1e-10,0.02,0.016,0.0895644841478174,0.107500000066667,0.0705555555847222,0.0514166666833333,0.07456912961722595,0.0032520325192664234,-0.06012950974203379,0.11206896543995626
2017-01-01,1e-10,1e-10,1e-10,0.01,0.0778630952547619,0.100694444511111,0.0711111111361111,0.05258333335,-0.13064764459250944,0.02269043759394207,0.007874015685721547,-0.06330749350079523
2017-01-02,0.014,1e-10,1e-10,0.102,0.059036706365873,0.0997222222888889,0.0565277778027778,0.0536666666833333,-0.24178834436635788,0.020602218693944963,-0.20507812492790178,-0.009655172407399437
2017-01-03,0.004,1e-10,0.0066666666666666,0.118,0.0575575396992063,0.0997222222888889,0.0536805555805555,0.0600833333458333,-0.025055033685309924,0.11956521727653269,-0.05036855034627574,0.0
2017-01-04,0.02,0.33,0.0133333333333333,0.026,0.0598551587509921,0.101805555618056,0.0672222222472222,0.0658333333416667,0.039918645998301416,0.09570041599950874,0.25226390673892074,0.020891364846762128
2017-01-05,0.123333333333333,0.5,0.0366666666666666,0.126,0.0583194444736111,0.108680555609722,0.0683333333625,0.0727500000083333,-0.025657174910684644,0.10506329112594037,0.016528925675671324,0.06753069564748437
2017-01-06,0.0475,0.36,0.0133333333333333,0.01,0.0582916666958333,0.114722222268056,0.0684722222555555,0.090166666675,-0.00047630388163877324,0.2394043527789922,0.0020325203853106544,0.05559105420872146
2017-01-07,0.155,0.0066666666666666,1e-10,0.078,0.0584305555805555,0.118680555593056,0.0702777778069444,0.100916666675,0.0023826542041922583,0.11922365987807537,0.026369168283309152,0.03450363187483485
2017-01-08,0.244,1e-10,0.2,1e-10,0.0610019841519841,0.122222222251389,0.0722222222430555,0.0985833333416667,0.04400828549171476,-0.0231213872813274,0.027667984059663198,0.029842012793376504
2017-01-09,0.09,1e-10,0.475,0.154,0.0645873016123016,0.123472222243056,0.0741666666833333,0.115750000008333,0.05877378433109359,0.17413355873421987,0.026923076857618744,0.01022727265665302
2017-01-10,1e-10,0.05,0.0466666666666666,0.062,0.0678928571678571,0.115972222238889,0.0750000000166666,0.141250000008333,0.05117965100009547,0.2203023757940752,0.011235955053654267,-0.06074240722259927
2017-01-11,1e-10,0.115,1e-10,0.262,0.0654623016123016,0.0872222222430555,0.0741666666833333,0.149750000008333,-0.035799871399523564,0.060176991146892345,-0.011111111108641492,-0.2479041915452127
2017-01-12,0.0033333333333333,0.03,0.04,0.252,0.0587609127275794,0.0513888889180555,0.07333333335,0.154666666675,-0.10237019963659333,0.032832498606967686,-0.011235955053654378,-0.41082802528403817
2017-01-13,1e-10,0.065,0.0233333333333333,0.032,0.0511567460650794,0.0361111111486111,0.0740277777902778,0.166833333341667,-0.1294085865846496,0.07866379309921201,0.009469696910726855,-0.2972972969663984
2017-01-14,0.0757142857142857,0.02,0.0233333333333333,0.024,0.0420912698746032,0.035833333375,0.0690277777861111,0.192416666670833,-0.17720978928064524,0.1533466533140142,-0.06754221392855797,-0.0076923075689345755
2017-01-15,0.0283333333333333,0.01,0.03,0.608,0.0565079365412698,0.035833333375,0.044791666675,0.201166666666667,0.3425096631585651,0.04547423124631211,-0.351106639796647,0.0
2017-01-16,0.075,0.14,0.01,0.148,0.0780109127275794,0.0337500000458333,0.0270138888972222,0.215083333333333,0.38053019633100904,0.06917978458988894,-0.3968992247323604,-0.05813953469983868
2017-01-17,0.01,1e-10,0.02,0.208,0.0954067460525794,0.0268750000541667,0.0322916666708333,0.236666666666667,0.2229923060347685,0.10034870205347102,0.1953727504281626,-0.20370370318015363
2017-01-18,1e-10,1e-10,0.01,0.046,0.112767857159524,0.0208333333958333,0.0354166666666666,0.2375,0.1819694290524987,0.0035211267605619323,0.09677419340686688,-0.22480620078721447
2017-01-19,0.02,1e-10,0.02,0.334,0.116378968270635,0.0168750000708333,0.0354861111111111,0.235916666666667,0.03202252132895134,-0.006666666666665266,0.0019607843137270375,-0.1899999990300003
2017-01-20,0.161428571428571,1e-10,0.06,0.358,0.11322420637004,0.0133333334125,0.0361111111152778,0.234166666666667,-0.027107663416114036,-0.0074178735429176745,0.017612524579257327,-0.20987654183508442
2017-01-21,0.518571428571429,1e-10,0.0333333333333333,0.006,0.113402777802778,0.0120833334208333,0.0343055555638889,0.208000000004167,0.0015771489018379103,-0.11174377222419918,-0.0499999998788464,-0.09374999881836188
2017-01-22,0.0875,1e-10,0.0616666666666666,0.544,0.113611111140278,0.0075000000916666,0.0357638888972222,0.1765000000125,0.0018371096505442885,-0.1514423076492113,0.042510121447162375,-0.3793103417360324
2017-01-23,0.33,1e-10,0.111666666666667,0.298,0.134486111144444,0.0079166667541666,0.037916666675,0.1616666666875,0.18374083128534147,-0.08404154857761748,0.06019417474325639,0.05555555432098802
2017-01-24,0.09,1e-10,0.0033333333333333,0.236,0.170615740769907,0.0129166667458333,0.0437500000083333,0.1510833333625,0.2686495231218202,-0.06546391746579072,0.15384615381234057,0.6315789393351896
2017-01-25,1e-10,1e-10,0.0616666666666666,0.01,0.185162037062037,0.0175000000708333,0.0509722222305555,0.135833333366667,0.08525764520019985,-0.10093767231917683,0.1650793650479212,0.354838706857441
2017-01-26,1e-10,1e-10,1e-10,0.004,0.180991402141402,0.0254166667291667,0.0501388888972222,0.107583333370833,-0.022524244098900525,-0.207975460040992,-0.016348773839288455,0.4523809500737008
2017-01-27,0.108333333333333,1e-10,0.01,1e-10,0.152796957701124,0.0354166667208333,0.0484722222305555,0.0924166667125,-0.15577781102690558,-0.14097598747990503,-0.033240997224392776,0.39344262165546584
2017-01-28,1e-10,0.04,0.065,1e-10,0.127543981518982,0.0433333333791667,0.0481250000083333,0.0714166667166667,-0.16527145934107978,-0.22723174014880265,-0.007163323781003039,0.2235294111875452
2017-01-29,0.586,0.11,0.0166666666666666,1e-10,0.111398148189815,0.0554166667041667,0.0427083333458333,0.0382500000541667,-0.12659031917365748,-0.4644107347390355,-0.1125541124480427,0.2788461533589126
2017-01-30,0.291111111111111,0.01,0.153333333333333,1e-10,0.102439814856481,0.0658333333666667,0.0436805555722222,0.0160000000625,-0.08041725539341638,-0.581699345363607,0.02276422773317499,0.18796992460964446
2017-01-31,0.078,0.1,0.05,0.0139999999999999,0.119037037074537,0.0658333333666667,0.0535416666833333,0.0130833334,0.16201925239038006,-0.1822916656941732,0.22575516684549868,0.0
2017-02-01,0.0033333333333333,0.09,0.01,1e-10,0.132092592625926,0.0725000000291667,0.0583333333458333,0.0289166667333333,0.1096764156118406,1.2101910766359665,0.0894941633184454,0.1012658226702452
2017-02-02,1e-10,0.15,0.0433333333333333,1e-10,0.134245370403704,0.0812500000208333,0.0594444444527778,0.0383333333958333,0.01629749053283014,0.32564841409072454,0.019047618972109825,0.12068965500891693
2017-02-03,1e-10,0.04,0.0433333333333333,0.046,0.140148148177315,0.0816666666875,0.0613888888972222,0.0485000000541667,0.04397006582692664,0.26521739065453875,0.03271028036924539,0.005128205126890606
2017-02-04,0.03,0.25,1e-10,1e-10,0.148960648173148,0.0754166666958333,0.0670138888972222,0.0606666667125,0.06287988896352337,0.2508591060772183,0.09162895926357995,-0.07653061212333445
2017-02-05,0.175,1e-10,0.138333333333333,1e-10,0.156685185210185,0.0704166667041667,0.065416666675,0.0649166667041667,0.051856226001770755,0.0700549448646568,-0.023834196888227632,-0.0662983424052982
2017-02-06,0.313333333333333,1e-10,0.163333333333333,0.176,0.159986111136111,0.0658333333791667,0.057916666675,0.0699166667,0.021067249730712945,0.07702182274112945,-0.11464968151405741,-0.06508875724344376
2017-02-07,1e-10,0.16,0.0133333333333333,0.218,0.162569444469444,0.0579166667208333,0.0561111111194444,0.0755000000291666,0.016147235000513183,0.07985697248874413,-0.03117505994755354,-0.12025316434666022
2017-02-08,0.16,0.0499999999999999,0.0233333333333333,0.012,0.168263888909722,0.0479166667291667,0.0547222222305555,0.0878333333541666,0.035027765880988326,0.16335540821503947,-0.024752475243848826,-0.17266187019822887
2017-02-09,0.09,1e-10,0.0983333333333333,0.232,0.172013888905556,0.0400000000708333,0.0530555555638889,0.0959166666875,0.022286421763650033,0.09203036050948121,-0.030456852787238864,-0.16521739091493515
2017-02-10,0.7075,1e-10,0.118333333333333,0.06,0.170763888909722,0.0279166667458333,0.0526388888972222,0.094000000025,-0.007266855041689779,-0.019982623757605844,-0.007853403140128279,-0.3020833325900609
2017-02-11,0.355,1e-10,0.0133333333333333,0.0419999999999999,0.167013888913889,0.0175000000833333,0.0468750000125,0.110750000020833,-0.021960146373894762,0.17819148926998096,-0.1094986806422954,-0.3731343271508135
2017-02-12,0.0933333333333333,1e-10,0.01,0.092,0.158263888913889,0.0175000000833333,0.0380555555722222,0.120916666683333,-0.05239085238301,0.0917983445651247,-0.18814814800908697,0.0
2017-02-13,0.05,1e-10,0.0066666666666666,0.056,0.152013888913889,0.0108333334208333,0.03458333335,0.105500000016667,-0.03949100482044021,-0.1274982770327311,-0.09124087587244867,-0.3809523789002276
2017-02-14,0.09,1e-10,0.0133333333333333,0.24,0.152847222247222,0.0025000000916666,0.0338888889055555,0.101416666683333,0.00548195522979511,-0.03870458135250143,-0.020080321275464996,-0.7692307626331416
2017-02-15,1e-10,1e-10,0.0333333333333333,1e-10,0.149930555584722,0.0294444445319444,0.0372222222388889,0.09783333335,-0.01908223531718789,-0.03533278553239905,0.09836065568933305,10.777777380926235
2017-02-16,1e-10,1e-10,1e-10,1e-10,0.131284722255556,0.0599305556347222,0.0365972222388889,0.0870000000208333,-0.1243631310272153,-0.11073253826904073,-0.01679104476860105,1.0353773551307208
2017-02-17,0.115,1e-10,1e-10,0.402,0.1204166667,0.0622222222930556,0.0468055555722222,0.0854166666916666,-0.08278233269519741,-0.018199233664224712,0.2789373812771432,0.03823870201206114
2017-02-18,0.163333333333333,1e-10,0.09,0.018,0.120625000033333,0.0630555556180556,0.0625000000166666,0.083500000025,0.0017301038057466744,-0.02243902438367551,0.3353115725808973,0.013392856993682312
2017-02-19,1e-10,1e-10,0.0033333333333333,0.006,0.114722222259722,0.0801388889430555,0.0636111111277777,0.0828333333583333,-0.04893494525993658,-0.007984031933737756,0.017777777773037018,0.27092510973146
2017-02-20,0.18,0.01,0.0166666666666666,0.126,0.112222222263889,0.113055555601389,0.06458333335,0.075500000025,-0.021791767511033733,-0.08853118709601637,0.015283842790756452,0.4107452335871935
2017-02-21,1e-10,0.686666666666667,0.185,0.032,0.113472222259722,0.129305555597222,0.0662500000166666,0.066000000025,0.011138613820118826,-0.1258278145278715,0.02580645160624262,0.14373464363951505
2017-02-22,0.35,0.045,0.0166666666666666,1e-10,0.115138888922222,0.129305555597222,0.0668055555722222,0.0785833333541667,0.01468788245536623,0.19065656552121646,0.008385744232692005,0.0
2017-02-23,0.451666666666667,0.01,0.36,0.064,0.110347222259722,0.129305555597222,0.0668055555722222,0.0760000000166667,-0.041616405259363276,-0.03287380704324672,0.0,0.0
2017-02-24,0.0016666666666666,0.01,0.04,0.024,0.109940476232143,0.129305555597222,0.0663194444611111,0.0600833333541667,-0.0036860558811498967,-0.20942982446065117,-0.007276507274691868,0.0
2017-02-25,1e-10,0.4,0.0033333333333333,0.108,0.114325396867063,0.129305555597222,0.0701388889055555,0.0590833333625,0.03988449736802213,-0.01664355047966648,0.05759162302217535,0.0
2017-02-26,0.08,0.39,0.04,0.012,0.10682539687123,0.138472222263889,0.0747222222388888,0.0540000000333333,-0.06560222139052763,-0.08603667125513048,0.06534653463793694,0.07089151447769604
2017-02-27,0.04,1e-10,0.0466666666666666,1e-10,0.0993253968753968,0.119027777823611,0.0672916666875,0.0493333333666667,-0.07020802370501733,-0.08641975303307314,-0.0994423791042125,-0.14042126371903219
2017-02-28,1e-10,1e-10,1e-10,0.302,0.0924503968753968,0.0885416667208333,0.0588888889180555,0.0495000000333333,-0.0692169396375496,0.0033783783760943376,-0.12487100086949388,-0.2561260208348636
2017-03-01,1e-10,1e-10,1e-10,0.038,0.0698809524309524,0.0933333333916667,0.0438888889222222,0.0510833333666667,-0.2441249059737748,0.03198653196499368,-0.2547169809351634,0.054117647072776
2017-03-02,0.268571428571429,1e-10,0.0783333333333333,1e-10,0.0639781746531746,0.102083333391667,0.0290277778111111,0.0518333333666667,-0.08446905161474705,0.014681892323209267,-0.3386075946795385,0.09374999994140931
2017-03-03,1e-10,1e-10,0.106666666666667,1e-10,0.0746031746490079,0.0939583333916667,0.0284722222555555,0.0465000000375,0.16607225907008716,-0.10289389052868614,-0.019138755958885256,-0.07959183668921554
2017-03-04,1e-10,0.23,0.0233333333333333,0.01,0.0771031746448413,0.0689583333916667,0.0268055555930555,0.044083333375,0.03351063822143452,-0.051971326033356524,-0.0585365851509817,-0.2660753878614166
2017-03-05,1e-10,1e-10,1e-10,0.036,0.0771031746490079,0.0583333333875,0.0265972222638889,0.0508333333708333,5.4039217545209794e-11,0.15311909238835564,-0.00777202055907289,-0.15407854977902757
2017-03-06,0.185,1e-10,1e-10,1e-10,0.0754365079865079,0.0789583333791667,0.0280555555972222,0.0429166667041667,-0.02161605757593077,-0.15573770480314308,0.05483028712036897,0.35357142810025577
2017-03-07,0.075,0.17,0.0166666666666666,0.102,0.0771031746490079,0.103541666704167,0.0283333333708333,0.030520833375,0.02209363485910676,-0.2888349511068439,0.00990098993579025,0.3113456461517292
2017-03-08,0.236666666666667,0.06,0.0266666666666666,0.004,0.0679960317876984,0.1158333333625,0.0284722222555555,0.0474583333708333,-0.11811631496066655,0.5549488045666218,0.004901960630766089,0.1187122735183701
2017-03-09,0.02,0.155,0.0033333333333333,1e-10,0.0572222222638889,0.1204166666875,0.0361805555888889,0.0642083333666667,-0.1584476217295766,0.3529411761039112,0.27073170700012184,0.03956834524183539
2017-03-10,0.12,0.035,1e-10,0.062,0.0572222222638889,0.111666666683333,0.0433333333666666,0.0637916667041667,0.0,-0.0064892925988376815,0.19769673686200462,-0.07266435988362496
2017-03-11,1e-10,0.1,0.0816666666666666,0.112,0.0572222222638889,0.107083333345833,0.0431944444736111,0.0621250000416667,0.0,-0.02612671448496795,-0.003205128298815363,-0.041044776150590434
2017-03-12,1e-10,0.395,1e-10,1e-10,0.0495138889347222,0.178125000004167,0.0441666666875,0.0615416667041667,-0.13470873769317382,-0.00938967142227387,0.022508038377084816,0.6634241243583634
2017-03-13,0.04,0.195,0.0066666666666666,0.0425,0.0386805556097222,0.25625,0.0438888889097222,0.0579583333708333,-0.21879382852117268,-0.05822613402003929,-0.006289308173134445,0.438596491194416
2017-03-14,0.01,0.1,0.075,0.402,0.0586111111694444,0.271041666666667,0.0420833333625,0.0571250000416667,0.5152603225459547,-0.014378145138072007,-0.04113924029692706,0.057723577235773815
2017-03-15,1e-10,0.01,0.295,1e-10,0.0910000000583333,0.277083333333333,0.0586805555888889,0.0610416667041667,0.5526066345211029,0.06856309251016546,0.3943894387695652,0.022290545734048317
2017-03-16,1e-10,0.01,0.0066666666666666,1e-10,0.0953333333958333,0.287430555555556,0.0908333333625,0.0592083333666667,0.04761904763431035,-0.03003412974264108,0.5479289937005845,0.03734335839599279
2017-03-17,1e-10,0.11,0.0133333333333333,0.006,0.0903333334,0.295972222222222,0.104444444469444,0.0528750000333333,-0.052447552369461636,-0.10696692464069524,0.14984709470723057,0.029717323024882836
2017-03-18,1e-10,1.595,0.01,0.016,0.0903333334,0.285902777777778,0.109236111131944,0.0577916666958333,0.0,0.09298660348747889,0.04587765952359324,-0.03402158610980621
2017-03-19,1e-10,0.45,1e-10,1e-10,0.0933888889555556,0.272847222222222,0.116875000016667,0.0687708333583333,0.03382533822841971,0.18997837041601673,0.06993006987859673,-0.04566431867865095
2017-03-20,0.79,0.135,1e-10,0.086,0.0986319445111111,0.267222222222222,0.116875000016667,0.056500000025,0.056142177235352975,-0.17843077848708933,0.0,-0.020615932807330317
2017-03-21,0.244,0.225,0.428333333333333,0.012,0.104486111173611,0.263055555559722,0.119236111127778,0.0443333333541667,0.05935365759559175,-0.2153392330168109,0.020202020199138415,-0.015592515576922983
2017-03-22,1e-10,0.213333333333333,0.346666666666667,0.006,0.111402777831944,0.263055555563889,0.125972222238889,0.0540833333458333,0.0661969957599482,0.21992481173875533,0.05649388467468808,1.5840662115351734e-11
2017-03-23,1e-10,0.126666666666667,0.0616666666666666,0.016,0.116652777823611,0.260347222230556,0.128472222238889,0.063666666675,0.04712629338190166,0.17719568555226672,0.019845644980836408,-0.01029567053821523
2017-03-24,1e-10,0.126666666666667,0.135,0.214,0.118652777819444,0.237847222230556,0.128194444465278,0.0817500000083333,0.01714489815970932,0.2840314135753881,-0.0021621621294483084,-0.08642304614287244
2017-03-25,0.113333333333333,0.15,0.055,0.092,0.123704861148611,0.254513888897222,0.1335416666875,0.111416666670833,0.0425787193693421,0.3628950050088757,0.04171180931066254,0.07007299269827194
2017-03-26,0.0625,0.01,0.0266666666666666,0.058,0.104352182573016,0.300347222230556,0.151597222234722,0.121666666666667,-0.15644234507765986,0.09199700818654355,0.13520540813283155,0.18008185538291954
2017-03-27,0.088,1e-10,0.4,0.052,0.0719335317793651,0.300763888901389,0.149166666675,0.1375,-0.31066576658295897,0.13013698630136683,-0.016032982160838705,0.0013872832508274868
2017-03-28,0.078,0.02,0.0633333333333333,0.182,0.0639196428904762,0.282500000020833,0.1200000000125,0.159333333333333,-0.11140685978646414,0.15878787878787626,-0.19553072621812684,-0.060725005742109484
2017-03-29,0.048,0.035,0.0166666666666666,0.0539999999999999,0.0639196428904762,0.271250000025,0.103402777794444,0.172833333333333,0.0,0.08472803347280355,-0.1383101851360593,-0.03982300883187029
2017-03-30,1e-10,1.13,1e-10,0.402,0.0767321428863095,0.290138888913889,0.0956250000208333,0.184,0.20044698963332785,0.06460945033751408,-0.07521826724106262,0.06963645672681329
